Weekly_Return
-0.12829942052391644
-0.005435436500088005
-0.07098164787860521
-0.00870396677758308
0.008259832725921715
-0.04818256693131073
-0.0035644608717924817
-0.005888613361694957
0.019636054926837027
0.015005203770219152
0.061476131134661736
-0.016195612686559373
0.0786916690492998
-0.08772056859627268
0.05470502329455684
0.004379546330276966
0.0318080445776043
-0.014817982367348955
0.06976312532797295
-0.0026569222284803886
-0.03139020318674938
-0.006410196598508833
0.03032122473932186
-0.016343833322012058
0.05901670676122491
0.01808482650734337
-0.0307121369169376
-0.026565505842974717
-0.02649662871406803
-0.006948951402150276
0.0667096492746367
-0.001021648259511417
0.098011406435996
-0.029454734606410054
-0.018648123972745734
-0.0016607964249305551
0.022301260538132455
0.0030484872998527055
0.03550512895494736
0.0530944283644306
-0.01640116596203352
-0.0007742161505434423
0.03406927751916233
-0.020135760102017935
0.0015487073317408395
-0.08534880391343824
