Date,Symbol,Score,Entry,Exit,Return
2025-05-19,AARTIIND.NS,23.26360093017702,486.66945007324216,465.68826919555664,-0.043111768931721306
2025-05-19,NEWGEN.NS,22.92291007831515,1144.9101913452148,1246.3053826904297,0.08856169864824115
2025-05-19,ZENSARTECH.NS,19.54815571733213,779.0119480895995,826.2241236877442,0.060605200875191834
2025-05-26,SONACOMS.NS,21.636666895029798,544.5387992858887,538.243913269043,-0.011560032131963438
2025-05-26,POWERINDIA.NS,20.038597093502197,16375.09835205078,19167.389165039065,0.1705205521796811
2025-05-26,SONATSOFTW.NS,17.259834630790884,393.72942749023434,403.9716096496582,0.026013250329575355
2025-06-02,COCHINSHIP.NS,23.490195580753806,1920.7078860473632,2287.093132324219,0.19075531939989188
2025-06-02,ELECON.NS,19.9017039316439,699.432208251953,682.4702732849122,-0.024251006411947662
2025-06-02,RRKABEL.NS,17.25991406946974,1386.3368377685547,1377.8351092529297,-0.006132512881436125
2025-06-09,KIRLOSENG.NS,29.366707263119007,910.1471350097655,863.0014567565919,-0.05180006225330569
2025-06-09,ITI.NS,28.115415686262345,331.4265061187744,318.05288108825687,-0.04035170628665641
2025-06-09,TITAGARH.NS,27.18272844647978,955.246357269287,892.7457572937012,-0.06542877604291841
2025-06-16,SOLARINDS.NS,23.117048862055857,17041.323237304685,17003.1823828125,-0.002238139254860827
2025-06-16,EMCURE.NS,22.959114192370933,1334.3752264404295,1337.4753240966797,0.0023232578024698913
2025-06-16,HINDCOPPER.NS,17.43717671196695,262.06548667907714,249.59411636352542,-0.04758875529010065
2025-06-23,PRESTIGE.NS,18.49676698141736,1721.5164471435546,1651.3557705688477,-0.04075515902919302
2025-06-23,TECHNOE.NS,18.215678190036666,1514.4316668701172,1586.2869168090822,0.04744700702638416
2025-06-23,COCHINSHIP.NS,17.385867649838094,2228.4407537841794,2053.046901855469,-0.07870698452757563
2025-06-30,AGARWALEYE.NS,20.179464926024227,405.81198776245117,424.7853810882569,0.04675414698915237
2025-06-30,LLOYDSME.NS,18.891948608353335,1592.8722744750976,1524.8782012939455,-0.04268645657955117
2025-06-30,KFINTECH.NS,18.859472722155893,1342.0836584472656,1251.0672518920899,-0.0678172377573526
2025-07-07,360ONE.NS,16.586332277977455,1249.7760723876952,1179.2317877197265,-0.0564455395062845
2025-07-07,KARURVYSYA.NS,12.692903502350596,222.99152866363525,222.2085587310791,-0.003511209314759123
2025-07-07,RAINBOW.NS,10.821342834726,1577.0327255249022,1527.5715243530274,-0.031363458963993285
2025-07-14,RBLBANK.NS,20.295017599004495,263.08178451538083,259.52348487854005,-0.013525450435101338
2025-07-14,KAJARIACER.NS,15.988825978375196,1175.1023046875,1237.7937561035158,0.05334978168789095
2025-07-14,APARINDS.NS,11.919271591051729,8706.293486328124,9180.500991210938,0.05446720876426725
2025-07-21,LTFOODS.NS,22.878202379528467,501.5877869415283,477.3824102783203,-0.04825750804420936
2025-07-21,APARINDS.NS,19.458839167831677,9226.518540039062,8592.465,-0.06872077883846939
2025-07-21,EIDPARRY.NS,18.43473541479317,1165.0052255249022,1177.05,0.010338815836358872
2025-07-28,ACMESOLAR.NS,19.613964663901584,295.07584632873534,275.85861282348634,-0.06512642001826086
2025-07-28,METROPOLIS.NS,14.191663210449736,1966.2403787231444,2031.2905160522462,0.03308351208377913
2025-07-28,GLAND.NS,10.932803533023417,2038.5401843261718,1959.587897644043,-0.03872981621317706
2025-08-04,ANANDRATHI.NS,25.02512089301767,2650.787933959961,2681.6711096191407,0.01165056444671686
2025-08-04,RHIM.NS,12.902108169699755,521.7716351318359,486.5227407073975,-0.06755617218542753
2025-08-04,EMCURE.NS,12.498511827007253,1411.5084967041014,1383.5642807006836,-0.019797412533235192
2025-08-11,CRAFTSMAN.NS,16.680520570948786,6876.1475,6858.81,-0.002521397337680642
2025-08-11,PAYTM.NS,16.61234081750288,1124.8049999999998,1223.1344512939454,0.08741910935135033
2025-08-11,DELHIVERY.NS,14.159346666239081,469.1198872375488,470.5207621765137,0.0029861768325663007
2025-08-18,ETERNAL.NS,21.43389539305618,315.6872438812256,318.45187500000003,0.008757500254950479
2025-08-18,OLECTRA.NS,12.437715525584482,1459.4896005249022,1596.2147937011719,0.09368014210385378
2025-08-18,NETWEB.NS,10.737600251498437,2160.877001953125,2365.8705487060547,0.09486590239409498
2025-08-25,SARDAEN.NS,35.51882722125765,595.2844877624511,575.3579878234864,-0.03347391095955521
2025-08-25,ATHERENERG.NS,23.94766002376043,418.7442622375488,495.4582621765137,0.18320012202446834
2025-08-25,HYUNDAI.NS,20.418937326580586,2478.5809020996094,2450.757652587891,-0.011225475629280224
2025-09-01,ABFRL.NS,15.881769359862728,83.55837347030639,88.63785060882569,0.060789564559012854
2025-09-01,GODFRYPHLP.NS,15.659345647168912,3512.663078613281,3523.5781567382815,0.0031073512832633376
2025-09-01,HYUNDAI.NS,14.223696210443372,2461.7390979003903,2551.0064025878905,0.036261886876491456
2025-09-08,JMFINANCIL.NS,23.009810645594154,190.84468105316162,178.32580375671387,-0.06559720306252859
2025-09-08,HYUNDAI.NS,18.49350344314491,2563.7934020996095,2543.2260974121095,-0.008022216092239076
2025-09-08,PAYTM.NS,16.619444529112037,1256.1325,1224.93,-0.024840134301118644
2025-09-15,OLAELEC.NS,45.47784146687526,60.661273317337034,57.86497332572937,-0.04609695508663969
2025-09-15,FINPIPE.NS,21.13858839017403,221.311894493103,215.54977134704592,-0.02603621083834995
2025-09-15,NAVA.NS,20.208737958334645,702.8061004638671,703.8639816284181,0.001505224789387416
2025-09-22,ACE.NS,15.328396633614517,1149.1657989501953,1073.5094512939454,-0.06583588523550277
2025-09-22,SAMMAANCAP.NS,14.866372437439647,141.51290367126464,153.88432926177978,0.08742259730076651
2025-09-22,INTELLECT.NS,12.275898762989765,1074.8804510498046,955.0065243530274,-0.11152303177502187
2025-09-29,NETWEB.NS,59.560727409584715,3593.9624999999996,4337.329694824219,0.2068377716306775
2025-09-29,REDINGTON.NS,18.41448643372963,291.9680902099609,274.063125,-0.06132507561728762
2025-09-29,PNBHOUSING.NS,13.292280826662562,872.2251127624511,887.7750000000001,0.017827837114549938
2025-10-06,ADANIPOWER.NS,23.643269189860174,152.36998050689695,154.04391769409182,0.010986003815358414
2025-10-06,ADANIENSOL.NS,21.580859772548266,928.9666494750976,935.3058993530274,0.006823980044398548
2025-10-06,GMDCLTD.NS,21.234446158075883,612.2267622375488,595.5573628234864,-0.027227492233661166
2025-10-13,HINDCOPPER.NS,21.320106537001962,341.65198776245114,344.48663108825684,0.008296873506782099
2025-10-13,SAMMAANCAP.NS,18.243764538282136,162.81602867126463,171.56003047943116,0.05370479724586086
2025-10-13,ADANIPOWER.NS,18.057886579595152,154.81606765747068,169.87425304412844,0.09726500365565327
2025-10-20,HINDCOPPER.NS,21.092209569439515,346.2133811187744,341.44423782348633,-0.013775155887611246
2025-10-20,SAMMAANCAP.NS,19.096360191365093,172.41998050689696,186.79184452056884,0.08335381996576086
2025-10-20,NETWEB.NS,17.85101584807267,3907.3440979003904,4196.2828051757815,0.0739475971493404
2025-10-27,ATHERENERG.NS,30.792885767756406,736.1858505249023,689.9208993530274,-0.06284411896654618
2025-10-27,NUVAMA.NS,22.008691926705115,1418.0861791992186,1356.3451455688478,-0.043538280349954106
2025-10-27,AEGISVOPAK.NS,15.369384092280171,283.85786888122556,276.35736282348637,-0.026423456525271116
2025-11-03,BSE.NS,23.230207686313218,2554.670798950195,2618.7367987060547,0.02507798647958337
2025-11-03,MCX.NS,18.46132896428024,1910.0632989501953,1901.3347256469729,-0.004569782220316898
2025-11-03,DIVISLAB.NS,14.990453460620536,6821.009999999999,6674.771250000001,-0.021439456913272203
2025-11-10,CEATLTD.NS,15.240569456868315,4125.086804199219,4009.850152587891,-0.0279355701058267
2025-11-10,ANGELONE.NS,14.659373381242112,2612.9159020996094,2840.2814025878906,0.08701600396154419
2025-11-10,SOBHA.NS,13.262937193628634,1652.0197744750976,1614.4537500000001,-0.022739452066809274
2025-11-17,BANKINDIA.NS,18.689712755249445,147.7183811187744,145.48538108825684,-0.015116602372741261
2025-11-17,INDUSTOWER.NS,18.577257695768036,411.17536888122555,399.09975608825687,-0.029368521820325566
2025-11-17,SCI.NS,15.02502669762589,258.88525367736815,239.00100608825684,-0.07680718506235107
2025-11-24,POWERINDIA.NS,28.34253977784449,21595.855,22129.537500000002,0.024712265386112486
2025-11-24,KIRLOSENG.NS,19.040370670497797,1132.825,1115.3047256469727,-0.015466002562644188
2025-11-24,SHRIRAMFIN.NS,14.7930564080762,830.2705122375488,849.4211128234864,0.02306549528578028
2025-12-01,POWERINDIA.NS,22.807132094424908,22240.462499999998,18992.4,-0.14604293863043527
2025-12-01,CUB.NS,18.873758793084306,283.6573872375488,264.23774391174317,-0.06846161672335593
2025-12-01,AIAENG.NS,17.039263188984478,3863.7353479003905,3650.35125,-0.0552274104426812
