f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24_fundamental,actual_return
-0.0010771594845284393,0.19644826333612425,-0.0964637323024109,-0.0007929952839166862,0.0012308190850067733,2.4864276048947853,-0.0007286380694722106,-0.0007992270833336264,-0.0008654424303564124,-0.0005402800509421806,-0.000688497299974126,-0.0006238951005701055,-0.0009482224243711182,-0.000977705085607841,-0.0007532599427632938,-0.0006148108062455098,-0.0006206322776022702,-0.0007231242829736325,-0.0006447086741830804,-0.0007784353249087266,-0.0006454329223462595,-0.0005819891074185979,-0.0008383786115462965,0.0,0.05471376465725619
-0.06544860451655965,-0.15633112206602276,-0.07106608407223658,-0.016081686319158094,-0.11608902845360906,3.336180373573446,-0.019666073981062827,-0.018998669046421595,-0.031005151326848265,-0.02317612660071247,-0.03023274290670418,-0.023489281267590527,-0.021459606952759138,-0.023357888637573862,-0.02847700159032394,-0.019112813399615906,-0.030609098471257805,-0.018985870649562905,-0.025048399450393485,-0.019576192634609767,-0.028904295735864855,-0.018098137580552915,-0.02781910620505242,0.0,0.030727209558550683
-0.035902558146497024,-1.6405852829668748,2.107544196125517,-0.05185335827224012,0.058501540752157064,2.146084518035788,-0.03254644234628478,-0.02974627287597514,-0.028425551882601523,-0.029614157089358786,-0.036001511013998594,-0.028958506718024257,-0.036431310911596904,-0.029161691583853885,-0.03657712095387603,-0.024148531609682975,-0.03023682422183804,-0.03416906667217397,-0.03070544031664053,-0.02051093410833306,-0.02076653427756594,-0.028249781534323944,-0.031486247661256135,0.0,-0.04630037795168507
0.008277350258696489,-0.0036109177944328185,0.9957969238902598,0.002747281440175866,0.010611795041476961,3.078178786199248,0.0038040754013955566,0.0033912400200023776,0.004331562857179129,0.0040182761416259856,0.003800991636758048,0.004302362829832871,0.0028360358428993083,0.00434227801933408,0.003638655546573288,0.003188158462781697,0.004132374739865455,0.002813500930572531,0.0031595039499461505,0.003765964704740393,0.0035182647686729527,0.0031405772917896847,0.004359696840257064,0.0,0.03388812907380645
0.02502506185247656,10.163698861533566,0.13466718652232587,-0.003958501859140998,0.16020823119765948,3.6969900114763363,0.005384029686185884,0.00530681534370976,0.006781718518253859,0.008257971731912561,0.008011597958098894,0.007565551542898198,0.007904253097260562,0.006277221482339554,0.006327872014273409,0.0058753600767469626,0.008746971703416604,0.008977198235880742,0.006275175732398047,0.00968682618266346,0.006943378376618131,0.008173518748230532,0.008023729816615068,0.0,0.0180567888559775
0.027728790173886766,-1.056322301543325,1.16867624801263,0.0307444584233642,-0.03423158466660094,2.7528674455783526,0.02189102390696273,0.013484697881413963,0.014861727598776275,0.02080601321842352,0.016987674096999042,0.019900286584067773,0.021562955180068434,0.022066730530393194,0.01991853208868465,0.021920062817657758,0.01850808672855401,0.022068974674190292,0.016557327322330378,0.012648746337437912,0.02176493259547623,0.017169842138630098,0.013983980034354835,0.0,0.04918660561032451
-0.06777235591614507,-0.3362517519174267,1.2992323524231986,-0.03155132135124607,-0.07492165684052461,2.68741873875815,-0.03933135812781294,-0.03796141142247047,-0.03506916620465065,-0.04082993669981304,-0.025706067842199993,-0.035958060677335965,-0.03924150504274682,-0.038945748390488456,-0.037864092689547685,-0.03434846920242271,-0.03321922547767735,-0.03131802587762383,-0.037663478589530536,-0.033677720184917215,-0.04579187323818371,-0.03785089608551029,-0.028810943506652503,0.0,0.009989479126710998
0.10788476932119828,-0.2621472030766853,3.7615876177398944,0.05119538915191211,0.08434369775175178,1.6657443063232071,0.07830714597397069,0.07205206403848873,0.05264336055077806,0.07777181657380867,0.05310107023733528,0.05037950218008816,0.050344288532294945,0.06791140849704401,0.05322581485860728,0.06314196809762702,0.07661612330219374,0.04496731315631987,0.0609692243951642,0.052471853768927004,0.06925614595222875,0.05322331041090362,0.043317825302066675,0.0,0.008473273947330107
0.009521365797460334,-1.182624320969526,0.03008994382063479,0.013717178353078662,-0.08245831011807417,3.315431658042375,0.006234240153868009,0.009393664406975307,0.007592928942760784,0.0060952315166356,0.006048208264051065,0.007590701288455824,0.0066792015370940585,0.007292314889891928,0.006089795325324677,0.008380156651740505,0.00801606390776029,0.007058766089253051,0.00945503262151986,0.0070929335701969114,0.00813841582558102,0.009232968075421318,0.00920481501431053,0.0,0.11227770196311293
0.20019011553151,-0.5186492398731807,2.0782519333825933,0.14074454798892946,0.17674759314427704,2.964876789867005,0.08159367953582816,0.10472569889019256,0.09980748165027732,0.13159705276988407,0.11877526702679912,0.12332559016581693,0.086313665306015,0.11281404357745574,0.09932322274426045,0.13938550872628905,0.10570992119053606,0.1328893644181904,0.10943320328924579,0.1414127475248318,0.13479213360481385,0.12578991594525205,0.08372261196878515,0.0,0.00041337642042149625
